CICLO_ACADEMICO,FECHA_MATRICULA,PERIODO_ACADEMICO_ANTERIOR,CREDITOS_ACUMULADOS_APROBADOS_AL_PERIODO_ANTERIOR,CREDITOS_MATRICULADOS_DEL_PERIODO_ANTERIOR,CREDITOS_APROBADOS_DEL_PERIODO_ANTERIOR,PROMEDIO_PONDERADO_DEL_PERIODO_ANTERIOR,GENERO,DISCAPACIDAD,Edad,Programa_AGRONOMIA,Programa_ARQUITECTURA Y URBANISMO,Programa_BIOLOGIA,Programa_CIENCIAS ADMINISTRATIVAS,Programa_CIENCIAS CONTABLES Y FINANCIERAS,Programa_CIENCIAS DE LA COMUNICACION,Programa_DERECHO Y CIENCIAS POLITICAS,Programa_ECONOMIA,Programa_EDUCACION INICIAL,Programa_EDUCACION PRIMARIA,Programa_ELECTRONICA Y TELECOMUNICACIONES,Programa_ENFERMERIA,Programa_ESPECIALIDAD EN ADMINISTRACIàN,Programa_ESTADISTICA,Programa_ESTOMATOLOGIA,Programa_FISICA,Programa_HISTORIA Y GEOGRAFIA,Programa_INGENIERIA AGRICOLA,Programa_INGENIERIA AGROINDUSTRIAL E INDUSTRIAS ALIMENTARIAS,Programa_INGENIERIA AMBIENTAL Y SEGURIDAD INDUSTRIAL,Programa_INGENIERIA CIVIL,Programa_INGENIERIA DE MINAS,Programa_INGENIERIA DE PETROLEO,Programa_INGENIERIA GEOLOGICA,Programa_INGENIERIA INDUSTRIAL,Programa_INGENIERIA INFORMATICA,Programa_INGENIERIA MECATRONICA,Programa_INGENIERIA PESQUERA,Programa_INGENIERIA QUIMICA,Programa_LENGUA Y LITERATURA,Programa_MATEMATICA,Programa_MEDICINA HUMANA,Programa_MEDICINA VETERINARIA,Programa_OBSTETRICIA,Programa_PSICOLOGIA,Programa_ZOOTECNIA,Facultad_AGRONOMIA,Facultad_ARQUITECTURA Y URBANISMO,Facultad_CIENCIAS,Facultad_CIENCIAS ADMINISTRATIVAS,Facultad_CIENCIAS CONTABLES Y FINANCIERAS,Facultad_CIENCIAS DE LA SALUD,Facultad_CIENCIAS SOCIALES Y EDUCACION,Facultad_DERECHO Y CIENCIAS POLITICAS,Facultad_ECONOMIA,Facultad_INGENIERIA CIVIL,Facultad_INGENIERIA DE MINAS,Facultad_INGENIERIA INDUSTRIAL,Facultad_INGENIERIA PESQUERA ,Facultad_PROGRAMA DE COMPLEMENTACIàN ACADMICO PROFESIONAL EN ADMINISTRACIàN- CONVENIO IPAE,Facultad_ZOOTECNIA 
7.0,2025-03-27,20242.0,151.0,26.0,26.0,13.54,True,False,20.83504449007529,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-25,20242.0,41.0,20.0,20.0,13.0,False,False,17.982203969883642,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,38.0,20.0,17.0,13.14,True,False,18.548939082819988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,130.0,23.0,23.0,12.62,True,False,21.872689938398356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.0,2025-03-26,20242.0,119.0,13.0,8.0,12.38,False,False,20.889801505817932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-25,20242.0,31.0,21.0,17.0,11.05,False,False,18.247775496235455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.0,2025-03-26,20242.0,94.0,19.0,19.0,13.15,True,False,19.457905544147845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,82.0,22.0,18.0,13.26,True,False,20.65160848733744,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,86.0,22.0,22.0,13.61,True,False,18.989733059548254,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,44.0,22.0,22.0,13.14,False,False,18.308008213552363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,120.0,19.0,19.0,13.38,False,False,20.046543463381244,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.0,2025-03-28,20242.0,140.0,17.0,14.0,12.18,False,False,24.459958932238195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10.0,2025-04-04,20242.0,217.0,23.0,23.0,13.0,False,False,23.89869952087611,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6.0,2025-03-26,20250.0,140.0,23.0,23.0,15.13,False,False,20.175222450376456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,2025-03-24,20242.0,38.0,17.0,14.0,15.46,False,False,18.088980150581794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.0,2025-03-28,20242.0,154.0,22.0,22.0,12.0,True,False,22.182067077344286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,2025-03-25,20242.0,85.0,21.0,21.0,12.5,True,False,19.772758384668034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,2025-03-25,20250.0,28.0,12.0,6.0,12.2,True,False,21.357973990417523,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,2025-03-27,20242.0,160.0,26.0,26.0,14.17,False,False,23.107460643394933,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,112.0,23.0,23.0,13.46,True,False,20.71457905544148,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-26,20241.0,50.0,7.0,3.0,8.71,False,False,27.42505133470226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.0,2025-03-29,20250.0,148.0,20.0,20.0,11.7,False,False,22.55715263518138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.0,2025-03-24,20250.0,45.0,26.0,22.0,14.17,False,False,19.463381245722108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,2025-03-25,20250.0,98.0,23.0,23.0,14.17,False,False,18.861054072553046,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2025-03-26,20242.0,65.0,20.0,20.0,14.27,False,False,19.88227241615332,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20250.0,40.0,19.0,19.0,12.75,True,False,18.546201232032853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.0,2025-03-28,20242.0,251.0,25.0,25.0,14.96,True,False,22.691307323750856,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.0,2025-03-27,20242.0,202.0,25.0,25.0,15.16,True,False,35.233401779603014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.0,2025-03-27,20242.0,202.0,25.0,25.0,16.72,True,False,21.796030116358658,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6.0,2025-03-28,20231.0,143.0,3.0,0.0,8.0,False,False,30.715947980835043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.0,2025-04-03,20250.0,62.0,26.0,10.0,11.38,False,True,21.711156741957563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.0,2025-03-25,20250.0,86.0,26.0,26.0,13.61,True,False,21.253935660506503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,2025-04-02,20250.0,172.0,18.0,18.0,11.0,False,False,26.02053388090349,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,2025-03-28,20250.0,158.0,20.0,20.0,13.33,False,False,24.128678986995208,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,41.0,20.0,20.0,13.95,False,True,19.356605065023956,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,2025-03-28,20242.0,13.0,9.0,7.0,10.82,False,False,20.933607118412045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,25.0,18.0,11.0,12.85,False,False,18.236824093086927,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.0,2025-03-24,20242.0,10.0,13.0,3.0,10.67,False,False,21.15811088295688,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-28,20242.0,70.0,6.0,3.0,7.43,True,False,18.9596167008898,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.0,2025-03-26,20242.0,147.0,22.0,22.0,13.12,True,False,20.427104722792606,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-28,20242.0,141.0,20.0,17.0,12.32,True,False,21.72210814510609,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,140.0,22.0,22.0,13.48,False,False,20.35318275154004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2025-04-01,20242.0,64.0,5.0,0.0,11.57,True,False,24.22450376454483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,123.0,20.0,20.0,13.36,False,False,21.09240246406571,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,99.0,27.0,27.0,15.64,True,False,20.35318275154004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,2025-03-27,20242.0,203.0,29.0,29.0,15.67,True,False,22.22861054072553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,31.0,17.0,13.0,13.83,True,False,23.1129363449692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-27,20242.0,116.0,5.0,5.0,11.0,False,False,23.27173169062286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,2025-03-28,20242.0,166.0,24.0,22.0,15.18,True,False,25.4839151266256,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,84.0,20.0,20.0,14.73,True,False,20.607802874743328,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.0,2025-03-27,20242.0,192.0,23.0,23.0,13.77,True,False,20.640657084188913,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,132.0,23.0,23.0,12.74,True,False,20.021902806297057,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,41.0,23.0,23.0,14.44,True,False,19.86858316221766,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.0,2025-03-26,20250.0,98.0,21.0,21.0,11.34,False,False,23.68788501026694,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20250.0,123.0,25.0,25.0,12.4,False,False,21.973990417522245,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-28,20242.0,81.0,15.0,15.0,12.26,False,False,36.865160848733744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,2025-03-27,20242.0,77.0,20.0,8.0,11.0,False,False,27.709787816564,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,129.0,26.0,26.0,13.64,False,False,22.05612594113621,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,48.0,24.0,24.0,14.83,False,False,19.964407939767284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.0,2025-03-27,20242.0,174.0,21.0,21.0,13.84,False,False,21.478439425051334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.0,2025-03-27,20242.0,156.0,25.0,25.0,12.2,False,False,22.5927446954141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,2025-03-24,20250.0,36.0,21.0,14.0,12.77,False,False,19.006160164271048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,2025-03-24,20242.0,25.0,6.0,3.0,12.45,False,False,18.784394250513348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,2025-03-24,20250.0,20.0,11.0,11.0,10.87,False,False,19.236139630390145,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.0,2025-03-28,20250.0,151.0,16.0,13.0,12.5,True,False,25.377138945927445,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20250.0,63.0,17.0,14.0,12.17,False,False,22.00684462696783,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,31.0,17.0,17.0,10.65,False,False,18.21218343600274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,128.0,26.0,26.0,17.04,False,False,19.928815879534564,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,127.0,26.0,24.0,13.68,False,False,21.177275838466805,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.0,2025-04-04,20231.0,194.0,6.0,3.0,11.5,False,False,33.60164271047228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.0,2025-03-26,20250.0,81.0,19.0,19.0,13.79,False,False,20.70362765229295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,2025-03-25,20242.0,30.0,5.0,2.0,3.6,False,False,19.033538672142367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,2025-03-24,20250.0,25.0,25.0,15.0,12.0,True,False,18.757015742642025,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,135.0,24.0,24.0,17.17,True,False,21.67008898015058,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,45.0,22.0,22.0,13.0,False,False,18.067077344284737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.0,2025-03-28,20250.0,203.0,18.0,18.0,13.84,True,False,31.561943874058862,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11.0,2025-03-28,20242.0,251.0,25.0,25.0,15.92,True,False,23.682409308692677,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.0,2025-03-28,20242.0,251.0,25.0,25.0,15.88,True,False,21.817932922655714,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,100.0,27.0,27.0,16.48,True,False,21.201916495550993,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5.0,2025-03-25,20242.0,75.0,23.0,23.0,14.21,False,False,21.505817932922657,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2025-03-31,20250.0,56.0,9.0,9.0,11.63,False,False,20.752908966461327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2025-03-25,20250.0,49.0,23.0,16.0,11.19,True,False,19.140314852840522,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,34.0,21.0,21.0,12.94,False,False,19.107460643394933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2025-03-26,20250.0,65.0,19.0,19.0,11.6,False,False,20.249144421629023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,2025-03-24,20242.0,45.0,22.0,22.0,14.13,False,False,20.32306639288159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,2025-03-25,20242.0,86.0,22.0,22.0,13.3,True,False,19.540041067761805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,37.0,19.0,19.0,14.11,True,False,19.16769336071184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
